sales_id,order_id,line_number,product_id,price_per_unit,quantity,total_price
4,1,2714,691,113,3,339
2084,419,2715,691,113,3,339
2291,464,2716,691,113,3,339
3655,733,2717,691,113,1,113
4072,810,2718,691,113,3,339
1426,292,2719,692,113,3,339
3266,658,2720,692,113,1,113
2242,454,2721,693,113,1,113
3489,702,2722,693,113,3,339
3618,724,2723,693,113,2,226
1469,299,2724,694,113,3,339
1775,359,2725,694,113,2,226
2304,467,2726,694,113,1,113
3839,767,2727,694,113,2,226
3875,776,2728,694,113,2,226
4908,982,2729,694,113,1,113
27,5,2730,695,113,1,113
1114,229,2731,695,113,1,113
1598,326,2732,695,113,3,339
3571,716,2733,695,113,2,226
4412,881,2734,695,113,1,113
4771,956,2735,695,113,3,339
1668,340,2736,696,113,2,226
2347,476,2737,696,113,2,226
2969,592,2738,696,113,1,113
3647,731,2739,696,113,1,113
963,197,2740,697,113,2,226
3870,775,2741,697,113,1,113
4391,876,2742,697,113,2,226
683,144,2743,698,113,1,113
720,153,2744,698,113,1,113
3307,667,2745,698,113,3,339
64,15,2746,699,113,3,339
573,123,2747,700,119,3,357
789,165,2748,700,119,1,119
864,179,2749,700,119,2,238
1078,221,2750,700,119,1,119
3259,657,2751,700,119,1,119
4271,850,2752,700,119,2,238
4488,895,2753,700,119,1,119
658,140,2754,701,119,3,357
1132,233,2755,701,119,3,357
2217,447,2756,701,119,3,357
3243,653,2757,702,119,3,357
3666,734,2758,702,119,3,357
4105,815,2759,702,119,2,238
1795,364,2760,703,119,2,238
1903,381,2761,703,119,3,357
2653,530,2762,703,119,2,238
209,44,2763,704,119,1,119
848,176,2764,704,119,1,119
3701,740,2765,704,119,2,238
211,45,2766,705,119,3,357
884,182,2767,705,119,2,238
3918,783,2768,705,119,1,119
4459,890,2769,705,119,3,357
834,172,2770,706,119,3,357
1493,305,2771,706,119,3,357
1763,357,2772,706,119,3,357
3540,711,2773,706,119,2,238
3829,765,2774,706,119,1,119
487,108,2775,707,119,3,357
1349,279,2776,707,119,1,119
1604,327,2777,707,119,3,357
2048,413,2778,707,119,3,357
2670,535,2779,707,119,3,357
2750,550,2780,707,119,2,238
4745,952,2781,707,119,3,357
4801,963,2782,707,119,3,357
38,9,2783,708,119,1,119
3337,672,2784,708,119,3,357
3535,710,2785,708,119,1,119
3758,750,2786,708,119,1,119
892,183,2787,709,119,2,238
3087,622,2788,709,119,1,119
3514,707,2789,709,119,2,238
3672,735,2790,709,119,2,238
3738,747,2791,709,119,3,357
3971,791,2792,709,119,1,119
272,61,2793,710,119,3,357
2131,427,2794,710,119,2,238
3117,629,2795,710,119,1,119
4038,804,2796,710,119,3,357
1099,226,2797,711,119,2,238
570,122,2798,712,119,2,238
674,142,2799,712,119,1,119
4508,899,2800,712,119,3,357
1519,312,2801,713,119,1,119
1751,354,2802,713,119,3,357
2607,522,2803,713,119,2,238
4198,837,2804,713,119,3,357
4387,876,2805,713,119,2,238
1397,288,2806,715,119,1,119
1883,378,2807,715,119,2,238
4048,805,2808,715,119,2,238
4133,822,2809,715,119,1,119
4431,884,2810,715,119,3,357
1760,356,2811,716,119,3,357
2321,472,2812,716,119,3,357
2924,583,2813,716,119,1,119
4030,802,2814,716,119,2,238
249,55,2815,717,119,1,119
672,142,2816,717,119,3,357
4080,812,2817,717,119,2,238
2299,466,2818,718,119,1,119
2522,508,2819,718,119,1,119
2650,530,2820,718,119,1,119
3961,790,2821,718,119,2,238
734,156,2822,719,119,1,119
1388,286,2823,719,119,3,357
2219,447,2824,719,119,1,119
2655,530,2825,719,119,3,357
4872,974,2826,719,119,2,238
2485,502,2827,720,119,1,119
3137,633,2828,720,119,2,238
4355,870,2829,720,119,3,357
2045,412,2830,721,119,1,119
2904,581,2831,721,119,2,238
3880,777,2832,721,119,2,238
3939,786,2833,721,119,3,357
4414,881,2834,721,119,2,238
4743,952,2835,721,119,2,238
812,169,2836,722,119,2,238
2340,475,2837,722,119,1,119
2492,503,2838,722,119,2,238
2601,521,2839,722,119,3,357
3824,764,2840,722,119,3,357
4292,855,2841,722,119,2,238
2097,421,2842,723,119,1,119
4340,867,2843,723,119,1,119
572,123,2844,724,119,2,238
2333,474,2845,724,119,2,238
2380,482,2846,724,119,2,238
3992,794,2847,724,119,3,357
4023,801,2848,724,119,1,119
4400,880,2849,724,119,2,238
2213,446,2850,725,119,1,119
3815,762,2851,725,119,3,357
3973,792,2852,725,119,1,119
944,193,2853,727,119,1,119
1762,356,2854,727,119,1,119
2610,523,2855,727,119,3,357
2611,523,2856,727,119,2,238
2621,525,2857,727,119,3,357
3959,790,2858,727,119,3,357
4097,814,2859,727,119,3,357
4546,906,2860,727,119,3,357
291,66,2861,728,119,1,119
1221,252,2862,728,119,3,357
2239,453,2863,728,119,1,119
2328,474,2864,728,119,3,357
3763,751,2865,728,119,2,238
4891,978,2866,728,119,2,238
1174,242,2867,729,119,3,357
1206,249,2868,729,119,2,238
1821,369,2869,729,119,2,238
2282,463,2870,729,119,1,119
2798,559,2871,729,119,3,357
3805,760,2872,729,119,1,119
4415,881,2873,729,119,1,119
4437,884,2874,729,119,3,357
127,28,2875,730,119,1,119
196,41,2876,730,119,1,119
639,135,2877,730,119,2,238
1301,269,2878,730,119,3,357
1693,346,2879,730,119,1,119
4184,834,2880,730,119,1,119
712,152,2881,731,119,1,119
1054,216,2882,731,119,2,238
3560,714,2883,731,119,3,357
4373,873,2884,731,119,2,238
3072,617,2885,732,119,3,357
3329,671,2886,732,119,1,119
4780,959,2887,732,119,3,357
4944,988,2888,732,119,2,238
346,78,2889,733,119,3,357
667,141,2890,733,119,3,357
2298,466,2891,733,119,3,357
1951,391,2892,734,119,2,238
4883,977,2893,735,109,2,218
112,25,2894,736,109,3,327
703,150,2895,736,109,1,109
1409,289,2896,736,109,2,218
2504,505,2897,736,109,1,109
3610,722,2898,736,109,2,218
4157,827,2899,736,109,2,218
171,36,2900,737,109,2,218
1041,213,2901,737,109,1,109
2477,501,2902,737,109,2,218
4235,843,2903,737,109,1,109
1974,396,2904,739,109,2,218
3721,745,2905,739,109,2,218
4388,876,2906,739,109,3,327
4611,923,2907,739,109,2,218
466,103,2908,740,109,3,327
529,114,2909,740,109,1,109
677,143,2910,740,109,2,218
795,166,2911,740,109,1,109
1047,214,2912,740,109,1,109
1122,231,2913,740,109,1,109
1229,253,2914,740,109,2,218
1337,277,2915,740,109,3,327
1386,286,2916,740,109,1,109
1431,293,2917,740,109,2,218
2577,518,2918,740,109,3,327
4310,859,2919,740,109,1,109
1391,286,2920,741,109,1,109
1593,324,2921,741,109,3,327
2252,457,2922,741,109,1,109
3833,766,2923,741,109,2,218
422,95,2924,742,109,2,218
1281,265,2925,742,109,2,218
3517,707,2926,742,109,3,327
3732,746,2927,742,109,3,327
3774,753,2928,742,109,1,109
793,166,2929,743,109,1,109
3739,748,2930,743,109,3,327
285,65,2931,744,109,3,327
1015,208,2932,744,109,1,109
1925,386,2933,744,109,2,218
3059,614,2934,744,109,2,218
4380,874,2935,744,109,1,109
395,90,2936,746,109,2,218
3744,749,2937,746,109,1,109
3835,766,2938,746,109,3,327
2875,576,2939,748,109,3,327
3846,768,2940,748,109,3,327
4127,820,2941,748,109,1,109
1315,273,2942,749,109,1,109
1824,369,2943,749,109,2,218
2862,573,2944,749,109,2,218
3001,600,2945,749,109,3,327
958,196,2946,750,109,1,109
4794,962,2947,750,109,3,327
816,169,2948,751,109,2,218
1613,329,2949,751,109,1,109
2693,540,2950,751,109,2,218
3893,779,2951,751,109,3,327
4300,857,2952,751,109,3,327
1455,297,2953,752,109,1,109
2125,427,2954,752,109,3,327
2261,459,2955,752,109,2,218
3430,692,2956,752,109,3,327
57,13,2957,753,109,2,218
774,163,2958,753,109,1,109
2868,575,2959,753,109,1,109
3391,683,2960,753,109,2,218
2163,435,2961,754,109,2,218
2493,504,2962,754,109,3,327
2828,566,2963,754,109,2,218
2953,589,2964,754,109,2,218
3731,746,2965,754,109,3,327
513,112,2966,755,109,2,218
1352,279,2967,755,109,3,327
1394,287,2968,755,109,3,327
2093,421,2969,755,109,3,327
3188,642,2970,755,109,2,218
463,103,2971,756,109,3,327
881,182,2972,756,109,1,109
1685,343,2973,756,109,3,327
2194,441,2974,756,109,3,327
2433,493,2975,756,109,1,109
4816,966,2976,756,109,3,327
4978,995,2977,756,109,2,218
363,82,2978,757,109,1,109
1459,297,2979,757,109,1,109
2027,408,2980,757,109,1,109
2509,506,2981,757,109,2,218
2648,530,2982,757,109,3,327
3594,719,2983,757,109,1,109
3722,745,2984,757,109,2,218
4216,840,2985,757,109,2,218
4334,866,2986,757,109,2,218
888,183,2987,758,109,3,327
973,200,2988,758,109,3,327
2395,487,2989,758,109,2,218
2543,511,2990,758,109,3,327
907,186,2991,759,109,2,218
1039,213,2992,759,109,3,327
2110,424,2993,759,109,1,109
516,113,2994,760,109,3,327
3142,634,2995,760,109,3,327
3375,679,2996,760,109,2,218
129,28,2997,761,109,2,218
2883,577,2998,761,109,2,218
4577,913,2999,761,109,1,109
138,29,3000,762,109,3,327
940,193,3001,762,109,1,109
1632,334,3002,762,109,3,327
1662,339,3003,762,109,2,218
2100,422,3004,762,109,2,218
2186,440,3005,762,109,2,218
3854,771,3006,762,109,1,109
4069,810,3007,762,109,1,109
4342,868,3008,763,109,3,327
34,8,3009,765,109,1,109
540,117,3010,765,109,1,109
750,160,3011,765,109,1,109
3164,637,3012,765,109,3,327
2127,427,3013,766,109,1,109
2923,583,3014,766,109,3,327
3253,655,3015,766,109,2,218
3837,766,3016,766,109,2,218
1464,298,3017,767,109,2,218
2092,421,3018,767,109,2,218
1497,306,3019,768,109,3,327
3407,687,3020,768,109,2,218
17,4,3021,769,109,1,109
721,153,3022,769,109,3,327
2147,432,3023,769,109,2,218
4830,967,3024,769,109,2,218
385,88,3025,770,91,2,182
630,134,3026,770,91,1,91
1415,290,3027,770,91,3,273
2410,489,3028,770,91,2,182
915,187,3029,771,91,2,182
2249,457,3030,771,91,3,273
462,103,3031,772,91,1,91
707,151,3032,772,91,1,91
1217,252,3033,772,91,1,91
2029,409,3034,772,91,2,182
3787,755,3035,772,91,2,182
228,49,3036,773,91,1,91
2107,423,3037,773,91,2,182
2517,508,3038,773,91,2,182
3819,763,3039,773,91,3,273
1714,349,3040,774,91,1,91
158,34,3041,775,91,3,273
2316,471,3042,775,91,3,273
2571,517,3043,775,91,2,182
3379,681,3044,775,91,3,273
1699,346,3045,776,91,1,91
221,47,3046,777,91,1,91
1179,244,3047,777,91,1,91
1253,259,3048,777,91,3,273
1633,334,3049,777,91,3,273
2138,430,3050,777,91,1,91
3050,613,3051,777,91,1,91
1862,375,3052,778,91,1,91
2235,451,3053,778,91,1,91
2274,462,3054,778,91,2,182
2834,567,3055,778,91,1,91
2877,577,3056,778,91,3,273
4064,809,3057,778,91,1,91
695,148,3058,779,91,3,273
2384,483,3059,779,91,3,273
2442,495,3060,779,91,3,273
47,11,3061,780,91,3,273
1050,215,3062,780,91,3,273
1414,290,3063,780,91,1,91
3439,694,3064,780,91,3,273
3888,778,3065,780,91,1,91
2574,518,3066,781,91,2,182
3250,653,3067,781,91,1,91
48,12,3068,782,91,1,91
343,77,3069,782,91,3,273
3024,606,3070,782,91,1,91
3064,615,3071,782,91,2,182
3300,666,3072,782,91,1,91
3387,682,3073,782,91,1,91
3601,720,3074,782,91,1,91
2246,455,3075,783,91,2,182
3983,793,3076,783,91,3,273
4112,817,3077,783,91,1,91
4326,863,3078,783,91,1,91
4687,939,3079,783,91,2,182
2890,578,3080,784,91,3,273
2922,583,3081,784,91,1,91
4927,985,3082,784,91,3,273
826,171,3083,785,91,1,91
2120,425,3084,785,91,2,182
262,59,3085,786,91,1,91
2695,540,3086,786,91,2,182
4399,879,3087,786,91,1,91
612,128,3088,787,91,2,182
1585,323,3089,787,91,2,182
865,179,3090,788,91,3,273
1399,288,3091,788,91,2,182
1787,362,3092,788,91,1,91
2635,527,3093,788,91,1,91
3127,631,3094,788,91,3,273
3310,668,3095,788,91,3,273
1797,365,3096,789,91,3,273
3327,670,3097,789,91,3,273
3762,751,3098,789,91,1,91
3873,776,3099,789,91,1,91
4354,870,3100,789,91,3,273
4398,879,3101,789,91,3,273
1213,251,3102,790,91,1,91
4252,847,3103,790,91,1,91
79,17,3104,791,91,2,182
1996,401,3105,791,91,2,182
3620,724,3106,791,91,2,182
3840,767,3107,791,91,1,91
4010,798,3108,791,91,2,182
4601,920,3109,791,91,2,182
4759,954,3110,791,91,1,91
813,169,3111,792,91,3,273
883,182,3112,792,91,3,273
3325,670,3113,792,91,2,182
4447,886,3114,792,91,2,182
1051,215,3115,793,91,2,182
1804,366,3116,793,91,1,91
2869,575,3117,793,91,2,182
4178,833,3118,793,91,2,182
1124,232,3119,794,91,3,273
2614,524,3120,794,91,3,273
3703,741,3121,794,91,3,273
4296,856,3122,794,91,3,273
4982,996,3123,794,91,2,182
839,174,3124,795,91,1,91
2020,407,3125,795,91,3,273
4874,975,3126,795,91,1,91
4930,986,3127,795,91,1,91
1080,222,3128,796,91,2,182
1245,257,3129,796,91,3,273
3159,636,3130,796,91,2,182
3385,682,3131,796,91,1,91
3632,727,3132,796,91,1,91
4078,812,3133,796,91,1,91
1227,253,3134,797,91,3,273
1575,322,3135,797,91,2,182
2237,452,3136,797,91,1,91
2851,570,3137,797,91,3,273
2891,578,3138,797,91,1,91
297,67,3139,798,91,2,182
2063,416,3140,798,91,1,91
2409,489,3141,798,91,3,273
2810,563,3142,798,91,1,91
4049,805,3143,798,91,2,182
4941,988,3144,798,91,2,182
3348,674,3145,799,91,3,273
3406,687,3146,799,91,1,91
3667,734,3147,799,91,1,91
4308,858,3148,799,91,1,91
4873,975,3149,799,91,1,91
4899,980,3150,799,91,3,273
54,13,3151,800,91,2,182
1421,291,3152,800,91,3,273
3684,737,3153,800,91,2,182
4819,966,3154,800,91,3,273
280,64,3155,801,91,2,182
1140,235,3156,801,91,3,273
2914,583,3157,801,91,3,273
3237,651,3158,801,91,1,91
1389,286,3159,802,91,2,182
4799,963,3160,802,91,1,91
134,28,3161,803,91,2,182
2158,434,3162,803,91,3,273
3516,707,3163,803,91,3,273
4642,929,3164,803,91,2,182
31,6,3165,804,91,2,182
1784,361,3166,804,91,1,91
4167,830,3167,804,91,2,182
665,141,3168,805,117,3,351
1655,338,3169,805,117,2,234
1915,383,3170,805,117,1,117
1234,255,3171,806,117,3,351
1424,291,3172,806,117,1,117
2949,588,3173,806,117,2,234
2003,403,3174,807,117,1,117
3275,660,3175,807,117,3,351
114,26,3176,808,117,2,234
257,57,3177,808,117,1,117
1642,336,3178,808,117,2,234
2478,501,3179,808,117,1,117
3662,734,3180,808,117,3,351
90,19,3181,809,117,3,351
109,23,3182,809,117,3,351
173,37,3183,809,117,3,351
1617,330,3184,809,117,3,351
288,66,3185,810,117,3,351
1420,291,3186,810,117,3,351
1917,384,3187,810,117,2,234
2006,403,3188,810,117,3,351
2685,538,3189,810,117,2,234
4625,926,3190,810,117,2,234
4680,938,3191,810,117,3,351
2294,465,3192,811,117,1,117
3293,664,3193,811,117,1,117
824,171,3194,812,117,1,117
2385,483,3195,812,117,1,117
1284,265,3196,813,117,1,117
1845,372,3197,813,117,1,117
3955,789,3198,813,117,2,234
610,128,3199,814,117,3,351
1266,262,3200,814,117,1,117
1476,301,3201,814,117,3,351
2401,487,3202,814,117,2,234
2514,507,3203,814,117,1,117
3361,676,3204,814,117,3,351
3681,737,3205,814,117,3,351
1536,314,3206,815,117,3,351
2936,586,3207,815,117,2,234
4753,953,3208,815,117,3,351
642,136,3209,816,117,2,234
1231,254,3210,816,117,1,117
1790,362,3211,816,117,1,117
2361,478,3212,816,117,2,234
2419,491,3213,816,117,3,351
2551,514,3214,816,117,1,117
2575,518,3215,816,117,1,117
156,34,3216,817,117,2,234
307,69,3217,817,117,2,234
2555,515,3218,817,117,1,117
4556,908,3219,817,117,3,351
4716,945,3220,817,117,2,234
389,89,3221,818,117,2,234
500,110,3222,818,117,1,117
2546,512,3223,818,117,3,351
4029,801,3224,818,117,1,117
344,77,3225,819,117,3,351
2444,495,3226,819,117,1,117
3118,629,3227,819,117,3,351
4498,897,3228,819,117,1,117
3459,698,3229,820,117,3,351
4500,897,3230,820,117,3,351
4516,900,3231,820,117,2,234
4670,936,3232,820,117,3,351
4713,944,3233,820,117,2,234
1815,367,3234,821,117,2,234
2706,542,3235,821,117,3,351
4650,932,3236,821,117,1,117
4870,974,3237,821,117,1,117
1629,333,3238,822,117,1,117
2506,506,3239,822,117,2,234
3786,755,3240,822,117,3,351
118,27,3241,823,117,1,117
220,47,3242,823,117,2,234
2581,519,3243,823,117,1,117
2725,545,3244,823,117,3,351
3882,777,3245,823,117,3,351
4405,880,3246,823,117,1,117
1075,221,3247,824,117,3,351
2836,568,3248,824,117,2,234
4062,809,3249,824,117,2,234
4180,833,3250,824,117,2,234
4761,954,3251,824,117,2,234
242,53,3252,825,117,3,351
647,137,3253,826,117,1,117
1313,272,3254,826,117,1,117
2037,411,3255,826,117,1,117
2351,477,3256,826,117,1,117
3252,654,3257,826,117,2,234
3280,661,3258,826,117,3,351
4379,874,3259,826,117,3,351
794,166,3260,827,117,3,351
2832,567,3261,827,117,1,117
3368,677,3262,827,117,3,351
4730,949,3263,827,117,1,117
1255,260,3264,828,117,2,234
1404,289,3265,828,117,2,234
1540,314,3266,829,117,3,351
2658,531,3267,829,117,2,234
23,5,3268,830,117,3,351
1683,343,3269,830,117,1,117
1854,373,3270,830,117,3,351
3251,654,3271,830,117,3,351
3951,788,3272,830,117,2,234
3996,795,3273,830,117,2,234
4260,848,3274,830,117,3,351
170,36,3275,831,117,2,234
2747,548,3276,831,117,2,234
2822,565,3277,831,117,2,234
3562,715,3278,831,117,3,351
1084,223,3279,832,117,1,117
2926,584,3280,832,117,2,234
3776,754,3281,832,117,1,117
1709,348,3282,833,117,3,351
2057,415,3283,833,117,2,234
2113,424,3284,833,117,1,117
2821,565,3285,833,117,1,117
3047,612,3286,833,117,3,351
3506,705,3287,833,117,3,351
4294,856,3288,833,117,2,234
55,13,3289,835,117,1,117
1194,248,3290,835,117,3,351
2270,461,3291,835,117,3,351
3217,648,3292,835,117,3,351
3932,785,3293,835,117,3,351
4484,895,3294,835,117,1,117
1524,312,3295,836,117,1,117
1563,320,3296,836,117,1,117
3376,679,3297,836,117,2,234
3614,723,3298,836,117,3,351
682,143,3299,837,117,1,117
1018,209,3300,837,117,1,117
2230,450,3301,837,117,1,117
2424,492,3302,837,117,1,117
3396,684,3303,837,117,1,117
4674,936,3304,837,117,2,234
4928,985,3305,837,117,2,234
4976,995,3306,837,117,1,117
2012,406,3307,838,117,3,351
2818,564,3308,838,117,3,351
3364,677,3309,838,117,2,234
3611,722,3310,838,117,2,234
4463,890,3311,838,117,1,117
4474,893,3312,838,117,1,117
4654,933,3313,838,117,3,351
1011,207,3314,839,117,2,234
2507,506,3315,839,117,2,234
3363,676,3316,839,117,3,351
4624,926,3317,839,117,1,117
634,134,3318,840,113,2,226
3181,641,3319,840,113,3,339
2149,433,3320,841,113,1,113
2527,509,3321,841,113,3,339
333,76,3322,842,113,2,226
708,151,3323,842,113,2,226
977,200,3324,842,113,3,339
1899,381,3325,842,113,3,339
4560,908,3326,842,113,1,113
123,27,3327,843,113,2,226
245,54,3328,843,113,2,226
669,142,3329,843,113,2,226
1250,258,3330,843,113,2,226
1417,290,3331,843,113,3,339
2418,491,3332,843,113,1,113
2448,496,3333,843,113,2,226
2548,513,3334,843,113,2,226
3152,635,3335,843,113,2,226
4119,819,3336,843,113,2,226
4663,935,3337,843,113,1,113
1143,236,3338,844,113,1,113
1564,320,3339,844,113,2,226
1454,297,3340,845,113,1,113
2854,571,3341,845,113,2,226
3817,762,3342,845,113,2,226
4352,869,3343,845,113,1,113
4744,952,3344,845,113,1,113
50,12,3345,846,113,3,339
3146,634,3346,846,113,1,113
3437,693,3347,846,113,3,339
3600,720,3348,846,113,3,339
4335,866,3349,846,113,1,113
4862,972,3350,846,113,2,226
287,66,3351,847,113,1,113
1402,288,3352,847,113,2,226
3074,617,3353,847,113,1,113
3145,634,3354,847,113,1,113
3166,638,3355,847,113,3,339
4203,839,3356,847,113,2,226
2618,525,3357,848,113,3,339
3581,718,3358,848,113,2,226
772,162,3359,849,113,2,226
3279,661,3360,849,113,3,339
3986,793,3361,849,113,2,226
32,7,3362,850,113,2,226
1491,304,3363,850,113,3,339
1945,391,3364,850,113,2,226
2781,557,3365,850,113,3,339
3796,758,3366,850,113,1,113
4060,808,3367,850,113,2,226
4729,949,3368,850,113,1,113
1878,377,3369,851,113,2,226
2396,487,3370,851,113,2,226
111,24,3371,852,113,2,226
877,182,3372,852,113,2,226
2253,457,3373,853,113,3,339
2405,488,3374,853,113,2,226
1458,297,3375,854,113,2,226
1552,318,3376,854,113,1,113
3174,639,3377,855,113,2,226
3604,721,3378,855,113,3,339
3940,786,3379,855,113,1,113
4902,981,3380,855,113,3,339
431,97,3381,856,113,3,339
1707,348,3382,856,113,3,339
2173,438,3383,856,113,1,113
4886,977,3384,856,113,2,226
1306,270,3385,857,113,3,339
2700,541,3386,857,113,1,113
2757,552,3387,857,113,3,339
3770,752,3388,857,113,1,113
4135,822,3389,857,113,2,226
880,182,3390,858,113,3,339
2150,433,3391,858,113,3,339
1222,252,3392,859,113,2,226
2098,422,3393,859,113,3,339
3284,662,3394,859,113,1,113
3790,756,3395,859,113,1,113
4742,952,3396,859,113,1,113
44,10,3397,860,113,2,226
989,202,3398,860,113,1,113
1103,226,3399,860,113,3,339
2039,411,3400,860,113,2,226
2513,507,3401,860,113,2,226
2559,515,3402,860,113,3,339
4404,880,3403,860,113,1,113
1246,258,3404,861,113,1,113
4032,803,3405,861,113,3,339
382,88,3406,862,113,3,339
3490,702,3407,862,113,3,339
3589,718,3408,862,113,2,226
4907,982,3409,862,113,1,113
930,192,3410,863,113,2,226
1595,325,3411,863,113,1,113
1819,368,3412,863,113,3,339
965,197,3413,864,113,1,113
2284,463,3414,864,113,3,339
2613,523,3415,864,113,3,339
3408,687,3416,864,113,2,226
3674,736,3417,864,113,1,113
619,131,3418,865,113,2,226
1058,217,3419,865,113,1,113
1444,295,3420,865,113,1,113
1985,399,3421,865,113,2,226
3747,749,3422,865,113,1,113
4626,926,3423,865,113,1,113
198,42,3424,866,113,1,113
4220,841,3425,866,113,1,113
4793,962,3426,866,113,3,339
1328,275,3427,867,113,1,113
3523,708,3428,867,113,3,339
4705,942,3429,867,113,1,113
1535,314,3430,869,113,2,226
1594,325,3431,869,113,3,339
3852,770,3432,869,113,2,226
3922,784,3433,869,113,2,226
771,162,3434,870,113,2,226
1511,310,3435,870,113,2,226
2768,554,3436,870,113,2,226
2977,592,3437,870,113,3,339
4542,905,3438,870,113,2,226
4731,949,3439,870,113,1,113
1059,217,3440,871,113,3,339
3864,774,3441,871,113,3,339
4956,991,3442,871,113,1,113
615,129,3443,872,113,2,226
1068,219,3444,872,113,1,113
1947,391,3445,872,113,2,226
3037,609,3446,872,113,1,113
4997,999,3447,872,113,1,113
2200,442,3448,873,113,1,113
3553,713,3449,873,113,2,226
4151,827,3450,873,113,1,113
4499,897,3451,873,113,1,113
3126,631,3452,874,113,1,113
4227,842,3453,875,94,2,188
3071,617,3454,876,94,1,94
3537,711,3455,876,94,3,282
3678,736,3456,876,94,1,94
46,11,3457,877,94,2,188
922,189,3458,877,94,2,188
1171,242,3459,877,94,1,94
2379,482,3460,877,94,1,94
3933,785,3461,877,94,1,94
3960,790,3462,877,94,1,94
342,77,3463,878,94,3,282
757,160,3464,878,94,2,188
1071,220,3465,878,94,2,188
2803,561,3466,878,94,1,94
251,56,3467,879,94,3,282
995,204,3468,879,94,1,94
2624,526,3469,879,94,2,188
4025,801,3470,879,94,2,188
4416,882,3471,879,94,2,188
1210,250,3472,880,94,1,94
1710,348,3473,880,94,2,188
4617,925,3474,880,94,1,94
4905,981,3475,880,94,3,282
555,120,3476,881,94,2,188
1728,351,3477,881,94,3,282
3341,673,3478,881,94,2,188
485,107,3479,882,94,1,94
1913,383,3480,882,94,1,94
2188,440,3481,882,94,1,94
3125,630,3482,882,94,3,282
259,58,3483,883,94,2,188
410,94,3484,883,94,2,188
1082,223,3485,883,94,3,282
1153,238,3486,883,94,2,188
4429,883,3487,883,94,3,282
512,112,3488,884,94,3,282
1537,314,3489,884,94,3,282
2172,438,3490,884,94,2,188
2567,517,3491,884,94,3,282
3752,750,3492,884,94,2,188
1627,333,3493,885,94,3,282
1131,233,3494,886,94,1,94
1263,261,3495,886,94,3,282
1499,307,3496,886,94,3,282
2323,472,3497,886,94,2,188
2930,585,3498,886,94,2,188
3028,607,3499,886,94,2,188
4013,799,3500,886,94,1,94
4237,843,3501,886,94,3,282
1572,321,3502,887,94,2,188
1612,329,3503,887,94,1,94
1724,351,3504,887,94,1,94
1400,288,3505,888,94,3,282
1196,248,3506,889,94,2,188
1314,273,3507,889,94,2,188
1606,327,3508,889,94,1,94
2161,435,3509,889,94,2,188
2463,499,3510,889,94,3,282
541,117,3511,890,94,3,282
845,175,3512,890,94,3,282
501,110,3513,891,94,1,94
3044,611,3514,891,94,3,282
3570,716,3515,891,94,1,94
3595,719,3516,891,94,1,94
4186,834,3517,891,94,3,282
189,39,3518,892,94,3,282
1456,297,3519,892,94,3,282
1570,321,3520,892,94,1,94
1737,352,3521,892,94,2,188
2893,578,3522,892,94,3,282
3285,662,3523,892,94,2,188
4526,902,3524,892,94,2,188
948,194,3525,893,94,1,94
2533,510,3526,893,94,1,94
3704,742,3527,893,94,3,282
1909,382,3528,894,94,1,94
1014,208,3529,895,94,1,94
1522,312,3530,895,94,3,282
2639,528,3531,895,94,1,94
3046,612,3532,895,94,1,94
768,162,3533,896,94,1,94
1178,244,3534,896,94,3,282
4727,948,3535,896,94,1,94
714,152,3536,897,94,1,94
3453,697,3537,897,94,2,188
4052,807,3538,897,94,1,94
2758,552,3539,898,94,2,188
4170,830,3540,898,94,3,282
821,170,3541,899,94,2,188
1518,312,3542,899,94,3,282
4718,945,3543,899,94,2,188
1105,226,3544,900,94,2,188
3034,609,3545,900,94,3,282
4081,812,3546,900,94,2,188
292,66,3547,901,94,2,188
1829,370,3548,901,94,2,188
2258,458,3549,901,94,1,94
4790,961,3550,901,94,1,94
1726,351,3551,902,94,2,188
3897,780,3552,902,94,1,94
4875,975,3553,902,94,1,94
1628,333,3554,903,94,1,94
3318,668,3555,903,94,1,94
4102,815,3556,903,94,1,94
4879,976,3557,903,94,3,282
716,152,3558,904,94,3,282
1109,228,3559,904,94,1,94
2888,578,3560,904,94,1,94
3010,604,3561,904,94,3,282
3999,797,3562,904,94,1,94
4589,916,3563,904,94,1,94
4451,887,3564,905,94,2,188
4493,896,3565,905,94,1,94
101,21,3566,906,94,2,188
2397,487,3567,906,94,2,188
2859,572,3568,906,94,2,188
136,29,3569,907,94,3,282
1038,213,3570,907,94,1,94
4302,857,3571,907,94,3,282
1079,222,3572,908,94,3,282
2819,564,3573,908,94,2,188
3241,652,3574,908,94,3,282
3262,658,3575,908,94,3,282
4568,910,3576,908,94,2,188
63,14,3577,909,94,2,188
4910,982,3578,909,94,3,282
2133,428,3579,910,96,1,96
4888,978,3580,910,96,2,192
550,119,3581,911,96,1,96
2983,593,3582,911,96,3,288
4506,898,3583,911,96,2,192
107,22,3584,912,96,1,96
1006,206,3585,912,96,1,96
3402,686,3586,912,96,3,288
4841,970,3587,912,96,2,192
267,60,3588,913,96,1,96
1686,344,3589,913,96,2,192
1779,360,3590,913,96,2,192
3091,623,3591,913,96,1,96
3543,712,3592,913,96,3,288
3482,701,3593,914,96,2,192
4733,949,3594,914,96,2,192
4840,970,3595,914,96,3,288
6,2,3596,915,96,1,96
